COD_MUNICIPIO_RES_7,ANIO_REGISTRO,MES_REGISTRO,TEMPERATURA,HUMEDAD_RELATIVA
5218003,2009,3,23.449,95.879
5218904,2014,8,27.027,37.169
5220454,2012,7,21.77,55.153
5300108,2011,11,22.017,93.075
1100023,2015,12,25.341,98.677
1100031,2006,5,21.003,83.968
1100064,2003,6,24.496,70.55
1100098,2011,1,23.994,100.161
1100098,2015,4,24.089,99.95
1100130,2009,9,26.202,91.808
1100288,2007,9,28.087,59.35
1100288,2014,11,24.309,93.292
1100320,2013,8,25.327,44.548
1100338,2014,6,24.244,91.783
1100601,2005,11,25.091,99.117
1100809,2007,9,26.309,86.183
1101708,2006,9,27.012,80.35
1101708,2008,7,27.068,67.508
1200179,2013,11,26.672,88.142
1200302,2014,7,25.58,87.363
1200328,2010,1,27.003,98.694
1200328,2010,12,26.893,95.774
1200351,2014,8,25.801,95.185
1200500,2007,4,24.114,96.167
1300201,2012,9,26.191,98.083
1300201,2014,11,26.71,98.867
1300300,2004,1,25.801,99.71
1300706,2005,4,24.17,99.042
1300706,2008,11,25.183,97.15
1300839,2004,9,26.423,94.842
1300839,2009,11,27.052,96.217
1300839,2010,2,27.125,98.884
1301001,2012,5,26.915,84.403
1301100,2014,12,26.075,95.831
1301209,2006,4,25.138,98.85
1301209,2007,3,25.035,99.274
1301407,2007,1,24.746,96.565
1301407,2010,9,24.669,88.625
1301506,2008,3,23.963,95.532
1301506,2014,4,24.255,98.217
1301704,2004,7,25.125,88.185
1302306,2010,2,27.189,96.563
1302405,2003,2,26.623,95.08
1302504,2008,10,25.965,96.121
1302702,2014,10,26.299,96.573
1302801,2006,8,24.925,93.79
1303106,2010,5,26.533,95.685
1303205,2014,2,26.402,100.911
1303601,2009,3,24.882,98.04
1303809,2012,1,25.08,97.798
1303908,2009,3,26.155,98.887
1303908,2011,11,26.505,98.767
1303957,2006,5,25.165,99.137
1304104,2005,2,25.704,99.616
1304104,2012,8,25.53,86.371
1304237,2005,6,25.933,95.142
1304237,2008,1,25.949,95.387
1304237,2012,6,25.989,94.892
1400027,2009,3,25.045,83.758
1400027,2013,11,23.42,94.933
1400100,2011,1,25.454,84.371
1400175,2013,5,24.688,99.097
1400209,2007,1,25.157,79.032
1400282,2010,2,25.671,83.857
1500305,2006,3,25.654,96.815
1500602,2007,10,24.95,98.202
1500701,2010,5,26.593,94.444
1500701,2015,2,25.806,95.214
1501105,2008,8,25.627,94.911
1501204,2009,12,26.023,93.185
1501402,2015,3,25.927,99.798
1501782,2008,7,24.873,72.589
1501907,2008,5,25.822,99.581
1502103,2014,8,25.303,94.274
1502103,2014,12,25.853,90.371
1502772,2005,6,26.2,88.417
1503457,2005,7,25.374,88.581
1503457,2009,10,30.008,61.629
1503457,2011,5,25.672,99.694
1503457,2015,5,25.754,98.871
1503606,2011,7,25.61,92.25
1504000,2010,3,26.485,98.274
1505031,2006,1,25.285,98.613
1505031,2011,7,26.256,70.427
1505064,2009,11,25.672,97.892
1505205,2013,5,25.905,97.29
1505502,2006,2,25.465,98.518
1505700,2012,9,27.405,89.933
1506807,2007,12,25.11,98.79
1507102,2009,7,25.883,83.726
1507300,2009,7,24.815,74.645
1507300,2010,8,28.958,43.137
1507458,2009,7,26.417,61.298
1507953,2005,8,26.449,85.113
1508100,2013,6,25.229,96.792
1600154,2010,6,25.05,98.833
1600303,2013,9,26.451,85.417
1600402,2011,6,25.973,99.25
1600501,2009,6,25.971,92.558
1600600,2003,8,25.405,86.661
1600808,2005,9,27.39,77.025
1600808,2007,5,25.509,100.274
1600808,2007,10,24.908,97.613
1600808,2015,5,25.574,98.976
1702109,2007,3,24.922,96.242
1702109,2011,3,24.802,96.976
1702109,2015,1,24.673,99.266
1702208,2004,8,26.598,61.597
1702208,2012,6,24.714,96.542
1703206,2011,1,24.527,99.589
1709500,2005,5,24.161,77.242
2100055,2008,11,25.555,98.408
2100055,2012,5,24.772,96.96
2101251,2013,2,26.34,92.009
2101970,2008,1,25.742,99.315
2101970,2011,10,29.109,78.105
2102150,2009,12,26.126,91.016
2103000,2003,6,25.366,77.158
2103000,2005,12,26.955,81.347
2103174,2005,6,25.081,86.6
2104628,2012,10,30.506,56.863
2105302,2003,10,28.553,70.661
2105401,2003,11,28.12,77.475
2105401,2008,6,25.753,86.767
2105450,2009,4,24.954,99.075
2105476,2009,8,28.392,56.718
2105500,2007,7,25.358,75.831
2105500,2008,7,25.426,65.992
2105500,2014,3,24.975,99.589
2106326,2007,7,25.256,75.702
2106904,2008,7,26.457,70.282
2108058,2008,9,30.907,68.542
2108306,2003,7,25.948,74.935
2108306,2015,1,25.831,89.702
2108900,2011,11,25.849,90.225
2109601,2014,9,29.461,68.8
2112308,2010,1,25.48,97.492
2112308,2013,11,25.882,92.742
2112308,2014,12,26.198,86.129
2114007,2014,2,25.991,94.714
2202000,2005,2,-1034678854.334,90.232
2203701,2012,5,25.637,88.702
2203701,2013,10,30.949,54.548
2208403,2009,11,30.948,58.758
2208403,2015,12,29.901,71.411
2211001,2010,10,31.898,54.992
2211001,2011,1,25.615,95.742
2301109,2014,3,27.294,85.871
2301109,2014,8,28.317,72.145
2304400,2011,2,-1034678854.334,85.661
2414100,2003,7,25.19,79.024
2414100,2006,2,26.793,77.196
2414100,2009,5,24.054,99.073
2504009,2004,11,27.967,78.808
2601102,2008,12,27.818,60.266
2601102,2015,3,24.915,80.137
2700300,2010,1,26.488,83.129
2800308,2004,6,24.134,96.467
2801207,2009,3,25.975,91.274
2917201,2014,5,22.194,80.435
2920452,2006,4,23.249,94.975
3102605,2006,10,20.836,86.903
3102605,2007,1,21.863,97.887
3105608,2007,7,19.599,63.831
3105608,2013,9,22.317,63.358
3106200,2009,10,21.979,93.911
3106705,2007,1,21.514,98.218
3108909,2011,9,20.421,70.683
3109006,2003,11,20.338,95.475
3109006,2006,1,20.745,92.089
3109006,2006,2,21.556,95.393
3109709,2015,10,24.419,77.758
3115300,2012,10,23.3,81.847
3131307,2003,2,22.065,94.205
3131703,2013,1,21.899,96.879
3147402,2012,2,19.844,90.534
3151800,2008,10,22.83,80.113
3154606,2004,6,16.577,74.058
3154606,2006,5,17.658,77.677
3170107,2003,2,23.703,93.848
3170404,2004,10,27.092,61.589
3170404,2005,8,24.295,39.016
3200136,2008,11,24.06,93.25
3200136,2014,9,23.106,84.05
3200136,2015,9,24.458,85.7
3204906,2004,11,-1032300282.255,86.05
3205002,2004,6,-1032300282.255,86.175
3303906,2006,9,21.824,79.883
3303906,2008,7,18.947,81.315
3304409,2012,6,18.461,89.5
3305109,2010,4,21.707,91.058
3501608,2006,2,21.75,97.179
3501608,2010,12,21.896,97.468
3506003,2012,10,24.874,71.613
3516200,2008,8,21.38,47.04
3517802,2013,11,24.099,93.075
3520509,2006,5,17.902,83.468
3522505,2004,3,20.993,96.895
3525904,2005,5,20.123,82.306
3529005,2012,10,26.246,71.613
3535309,2008,7,19.565,63.008
3548500,2004,12,21.376,96.944
3548500,2015,2,23.276,97.786
3550308,2008,3,21.911,97.54
3552205,2011,6,16.751,81.542
3552205,2014,12,22.938,94.266
4104808,2008,7,17.613,78.516
4105904,2004,2,22.722,91.129
4105904,2010,9,25.352,59.925
4108304,2014,9,21.353,83.017
4115200,2009,5,18.707,90.097
4119905,2006,2,21.059,95.446
4121257,2015,2,24.171,95.152
4202800,2015,10,19.591,96.669
4204905,2009,4,20.089,91.65
4210100,2006,7,14.843,76.129
4304705,2010,2,22.373,93.83
4312401,2009,8,15.58,90.919
4312401,2010,9,17.349,90.85
4314902,2003,7,14.991,89.911
4316600,2005,3,20.39,95.194
4318705,2005,7,14.631,87.605
4321402,2010,5,15.974,92.758
4321402,2013,2,22.819,92.875
5008305,2014,1,24.612,90.621
5100201,2010,9,29.783,33.1
5101258,2011,12,25.606,98.339
5102702,2009,9,28.07,63.758
5102702,2010,7,25.661,47.355
5103254,2004,1,25.086,98.669
5103254,2009,8,26.065,77.661
5103353,2003,7,27.401,40.379
5103353,2008,9,30.899,49.533
5103403,2013,8,25.343,37.855
5104542,2011,10,24.37,96.621
5104542,2014,7,26.141,55.29
5105176,2005,1,24.986,97.258
5105259,2012,3,23.667,95.645
5105580,2015,12,25.005,96.758
5106158,2003,12,24.914,95.355
5107305,2008,9,29.211,50.025
5107909,2014,2,23.61,97.304
5107958,2013,5,24.521,86.153
5107958,2014,4,24.783,95.867
5108055,2011,4,24.204,97.492
5108501,2015,8,29.433,33.032
5108907,2013,12,23.788,98.831
5208707,2007,4,22.123,93.233
5218003,2006,4,22.74,94.4
5218003,2006,8,26.395,33.774
5220454,2015,7,22.806,55.169
5221858,2005,8,24.595,36.605
5221858,2009,11,23.698,91.525
1100031,2005,2,24.783,99.339
1100064,2003,7,26.017,49.855
1100098,2004,7,24.585,60.774
1100098,2013,11,24.127,100.625
1100106,2007,11,25.448,93.75
1100106,2011,8,24.735,77.073
1100106,2014,4,24.633,99.208
1100130,2005,7,26.866,64.847
1100189,2006,9,27.104,57.308
1100205,2014,12,26.381,98.71
1100288,2010,2,25.165,96.661
1100304,2004,2,23.753,96.517
1100304,2009,8,26.564,66.726
1100304,2015,5,24.084,99.613
1100320,2003,1,24.529,93.073
1100320,2005,10,26.394,74.903
1100338,2012,12,25.277,98.548
1100809,2005,2,26.576,99.17
1100809,2011,5,25.897,94.016
1101708,2005,12,24.863,100.056
1101708,2013,2,25.066,100.509
1200013,2014,8,25.844,75.032
1200336,2010,2,26.824,95.536
1200351,2003,3,25.845,97.96
1200351,2006,9,25.874,93.325
1200351,2012,2,24.967,96.534
1200393,2003,3,25.845,94.435
1200393,2006,3,26.092,93.355
1200401,2003,2,25.637,98.786
1200401,2004,8,25.371,66.944
1200401,2005,4,24.772,97.233
1200450,2003,6,24.931,86.917
1200500,2006,2,24.651,97.509
1200500,2008,1,24.498,96.419
1200609,2006,5,23.952,91.565
1200609,2009,8,27.203,87.75
1200609,2015,10,28.582,89.121
1300029,2008,5,24.257,98.218
1300300,2009,2,25.755,100.089
1300409,2006,10,26.219,96.565
1300409,2009,4,25.973,96.367
1300508,2005,4,25.888,99.508
1300607,2004,6,24.699,98.817
1300607,2009,8,26.065,97.992
1300631,2004,9,26.117,93.85
1300805,2015,12,26.51,94.71
1300839,2005,9,26.583,92.575
1301100,2005,9,26.282,88.792
1301407,2009,8,24.165,87.75
1301407,2011,6,23.812,93.292
1301506,2014,9,24.747,89.833
1301654,2008,5,24.826,92.21
1301704,2006,7,26.223,77.645
1301803,2008,11,24.716,91.675
1301803,2013,7,23.6,86.863
1301852,2009,1,25.785,100.218
1301902,2010,10,25.871,93.952
1302306,2013,2,26.574,97.098
1302405,2005,4,26.429,93.958
1302405,2006,6,25.861,83.725
1302504,2010,8,26.447,91.137
1302504,2012,2,24.642,95.103
1302504,2012,11,26.406,97.208
1302603,2013,5,26.049,97.895
1302702,2005,12,25.906,96.54
1302702,2009,11,26.411,94.792
1302801,2006,5,24.673,99.21
1302801,2008,10,25.344,96.363
1302801,2010,4,25.737,99.367
1303502,2004,2,23.468,94.259
1303502,2011,11,24.802,97.775
1303569,2007,3,25.696,99.226
1303569,2011,9,26.3,90.533
1303569,2015,4,26.032,97.5
1303601,2005,6,24.95,98.108
1303809,2003,9,24.981,95.642
1303809,2004,2,24.17,93.733
1303908,2009,2,26.181,98.848
1303957,2014,12,25.567,95.258
1304104,2006,7,24.893,91.871
1400027,2011,8,23.151,94.935
1400175,2007,2,27.656,71.652
1400209,2012,6,24.686,96.625
1400209,2015,3,25.189,91.202
1400282,2007,11,23.536,91.85
1400282,2013,6,23.178,97.85
1400472,2010,9,25.117,96.342
1400506,2003,6,24.538,99.1
1400506,2013,7,24.259,97.355
1400704,2003,10,23.893,95.589
1400704,2009,6,23.59,97.217
1500107,2007,7,25.916,95.734
1500602,2007,5,25.593,98.621
1500701,2013,11,26.052,88.483
1501204,2003,8,25.288,95.613
1501204,2015,1,25.035,96.565
1501204,2015,6,25.433,94.283
1501402,2004,3,25.873,100.984
1501402,2005,4,26.181,99.175
1501501,2013,11,26.85,91.292
1501808,2007,4,25.898,98.958
1501907,2014,1,25.663,98.266
1502202,2003,6,25.977,86.992
1502202,2011,10,29.109,77.016
1502202,2012,11,29.723,74.992
1502400,2013,5,26.24,98.952
1502509,2005,3,25.888,95.742
1502756,2010,5,26.254,99.04
1502756,2014,2,25.399,100.634
1502772,2012,9,28.398,91.55
1502806,2012,1,25.484,97.653
1503606,2003,10,25.819,98.573
1503754,2011,6,25.247,94.817
1503754,2013,6,24.99,93.975
1505064,2014,11,25.626,100.092
1505205,2009,4,25.542,100.042
1505502,2007,8,25.853,83.427
1505502,2015,11,29.703,63.925
1505502,2015,12,27.102,82.573
1505536,2006,10,28.244,69.226
1505536,2014,3,24.824,100.266
1505700,2010,9,27.567,86.283
1505700,2011,5,26.286,97.984
1505700,2011,10,28.102,89.274
1505809,2003,9,25.358,95.667
1506708,2011,4,24.751,96.192
1507458,2004,4,25.146,97.083
1507458,2011,6,25.794,66.65
1507458,2012,6,24.691,83.192
1507508,2015,12,25.859,95.815
1508100,2006,5,25.316,96.524
1508159,2008,9,25.163,96.983
1508159,2015,6,25.477,96.042
1508308,2011,1,25.936,88.379
1600279,2004,6,24.688,99.217
1600303,2015,7,26.312,86.637
1600535,2007,4,26.093,100.85
1600600,2009,10,30.062,69.903
1600808,2004,5,25.25,99.855
1600808,2010,8,25.355,96.831
1703206,2008,10,29.058,82.613
2101608,2004,7,25.452,67.298
2101772,2004,2,25.236,91.784
2101970,2013,8,26.06,100.363
2102705,2004,6,25.342,85.85
2102705,2012,6,25.851,92.183
2103000,2006,3,25.892,94.169
2103174,2005,2,25.801,92.455
2103174,2012,1,25.088,90.758
2103208,2008,2,25.196,86.638
2104628,2010,5,26.301,95.04
2104628,2011,10,28.899,69.774
2105104,2005,7,28.574,70.194
2105302,2008,11,25.555,98.408
2105302,2013,7,24.531,92.25
2105401,2008,12,26.905,85.734
2105427,2010,1,24.884,98.694
2105450,2008,8,29.469,46.323
2105476,2004,6,24.515,78.033
2105476,2007,5,25.365,89.202
2105500,2010,6,24.96,88.433
2105500,2013,7,24.531,92.25
2106904,2009,1,25.956,91.258
2108058,2015,2,26.223,91.268
2108603,2013,11,27.036,83.983
2109601,2009,8,28.115,71.371
2110302,2006,5,25.104,91.895
2111300,2014,6,26.253,91.508
2111763,2008,4,24.752,98.958
2111763,2015,3,24.959,100.016
2112308,2006,9,31.478,43.617
2112308,2012,1,25.244,98.452
2114007,2009,7,25.695,85.548
2114007,2010,10,31.4,63.815
2203701,2009,6,25.291,86.233
2211001,2012,5,25.637,88.702
2211001,2012,8,28.98,47.944
2301109,2007,4,27.137,88.733
2304400,2006,5,-1031226088.413,83.782
2403251,2015,12,27.006,84.081
2408102,2012,5,25.49,87.573
2504009,2005,4,26.279,90.008
2504009,2010,8,24.858,89.677
2600054,2013,5,24.86,96.097
2604106,2004,2,24.346,90.172
2604106,2009,10,26.879,80.315
2604106,2015,11,27.229,78.658
2801207,2003,10,26.051,82.484
2929305,2003,8,22.324,87.218
2929305,2004,7,21.567,89.694
2929305,2005,12,25.949,75.323
3102001,2003,12,21.516,96.556
3102605,2014,5,17.93,85.581
3105608,2003,7,19.785,60.0
3109006,2006,10,20.904,82.952
3115300,2009,6,18.488,90.242
3115300,2014,12,23.138,91.992
3131307,2015,7,20.404,80.589
3131703,2004,9,22.827,68.442
3131703,2005,4,21.172,93.567
3147402,2005,1,21.317,96.726
3167202,2005,2,20.484,94.366
3167202,2013,9,22.211,63.358
3170107,2013,11,23.265,93.517
3170404,2009,8,23.422,55.782
3200136,2004,4,22.673,91.175
3200607,2005,5,-1031226088.413,87.645
3200607,2006,5,-1031226088.413,83.532
3200607,2010,3,-1031226088.413,92.226
3200607,2014,3,-1031226088.413,92.282
3205002,2007,3,-1031226088.413,86.298
3205002,2011,8,-1031226088.413,84.573
3303906,2011,4,22.068,95.308
3304409,2006,2,22.12,95.607
3304557,2012,8,-1031226088.413,84.992
3305109,2006,12,22.725,95.0
3501608,2006,5,16.78,83.468
3502804,2009,11,25.462,92.325
3502804,2010,11,23.596,91.192
3517802,2011,4,22.696,94.5
3520509,2010,4,21.114,91.367
3520509,2012,7,17.722,69.847
3522505,2010,12,22.554,97.468
3522505,2012,12,23.808,93.71
3522505,2015,7,19.314,77.355
3525904,2006,12,22.722,96.274
3526407,2011,9,19.87,60.417
3535309,2005,9,23.997,67.283
3547809,2009,8,18.944,72.605
3547809,2015,11,22.663,98.067
3548500,2003,1,23.197,98.25
3548500,2014,12,22.938,95.306
3550308,2003,11,21.693,88.775
3552205,2003,9,19.987,68.417
3557105,2014,3,24.44,94.879
4104808,2011,9,19.171,78.583
4105904,2014,6,20.017,86.558
4106506,2015,6,14.895,88.167
4106605,2006,7,18.337,73.435
4106605,2014,7,16.088,85.815
4106902,2005,12,20.905,94.363
4108304,2015,12,24.171,95.306
4112504,2014,1,23.53,91.25
4113700,2013,10,20.827,80.032
4119905,2005,7,13.12,81.871
4121257,2003,4,20.527,93.592
4121257,2006,3,23.317,94.468
4121257,2013,2,23.547,94.384
4202800,2010,8,15.608,88.597
4205407,2006,4,19.338,88.567
4205407,2007,8,15.815,88.798
4205407,2012,3,21.978,83.04
4205407,2013,2,22.763,93.545
4310108,2012,9,17.72,86.008
4310108,2015,10,18.989,91.282
4314803,2011,1,23.278,96.524
4316600,2004,6,13.058,94.383
4318705,2008,2,21.232,89.767
4318705,2008,8,15.598,92.379
5002704,2003,10,26.575,64.927
5002704,2006,5,19.421,74.105
5100250,2007,7,26.295,54.887
5100805,2011,3,24.618,98.444
5102504,2003,9,28.179,44.65
5102637,2014,12,24.84,98.331
5103304,2010,3,25.079,98.597
5106158,2004,1,24.698,98.492
5107909,2012,4,24.187,94.975
5107925,2009,1,23.98,96.605
5107925,2011,1,23.567,98.073
5107958,2011,2,24.786,97.402
5107958,2014,2,24.645,97.08
5108402,2006,10,28.32,75.863
5208707,2007,11,23.686,90.483
5208707,2012,9,26.611,43.033
5208707,2014,3,22.581,95.556
5300108,2014,7,22.132,56.105
1100031,2003,6,23.838,70.55
1100064,2007,11,25.065,98.417
1100064,2010,4,24.683,96.333
1100114,2004,11,25.408,99.525
1100114,2008,11,25.657,97.7
1100122,2011,4,25.08,97.425
1100189,2009,2,24.314,98.536
1100288,2014,10,24.878,86.677
1100601,2014,10,25.06,98.258
1100809,2006,12,26.375,95.839
1100809,2011,3,26.005,98.718
1101708,2011,6,24.668,86.383
1200104,2015,9,28.149,81.583
1200302,2003,3,26.001,97.734
1200302,2006,4,25.679,97.0
1200328,2006,12,27.154,96.331
1200328,2011,7,26.388,95.266
1200328,2012,2,25.134,96.534
1200328,2013,1,26.337,99.363
1200328,2014,5,25.834,99.944
1200336,2013,2,26.081,95.813
1200336,2013,10,27.148,86.274
1300029,2005,10,25.209,94.734
1300102,2011,10,26.869,85.855
1300201,2007,9,26.036,96.617
1300300,2014,11,26.176,97.475
1300409,2012,7,25.447,95.282
1300409,2014,12,26.097,96.0
1300631,2006,2,26.412,98.205
1300631,2014,6,26.327,94.792
1300805,2012,8,26.756,80.976
1300805,2014,10,26.266,94.911
1300839,2015,12,27.248,94.895
1301100,2004,2,24.655,95.457
1301100,2012,1,25.74,97.718
1301407,2008,10,24.781,89.468
1301407,2010,12,24.199,94.944
1301852,2010,8,26.447,91.137
1301852,2011,2,25.656,100.036
1301902,2005,6,25.332,97.092
1302207,2003,2,24.83,99.402
1302306,2014,10,26.713,93.258
1302504,2012,4,26.0,97.425
1302801,2007,9,25.014,95.692
1303106,2004,4,26.002,97.367
1303205,2005,8,26.548,91.339
1303536,2007,1,26.068,99.177
1303601,2014,11,25.642,98.092
1303809,2004,3,24.919,98.169
1303809,2004,8,24.334,93.782
1303957,2004,2,24.131,98.353
1304062,2011,6,25.98,99.167
1304104,2008,2,24.06,94.414
1304104,2010,11,25.632,97.792
1304203,2009,7,24.18,95.371
1304203,2013,8,24.4,94.548
1304260,2009,12,25.015,98.823
1304260,2015,9,25.498,90.625
1400050,2014,8,23.027,95.194
1400100,2012,5,24.588,97.855
1400159,2012,6,24.293,96.625
1400233,2006,12,24.737,96.71
1400233,2015,2,24.843,99.777
1400282,2015,4,24.442,93.617
1400472,2006,7,24.693,96.758
1400472,2007,4,24.863,100.167
1400472,2013,6,24.642,97.942
1400506,2013,9,24.776,95.925
1500305,2007,7,25.709,86.403
1500305,2013,5,26.013,93.935
1500305,2015,10,31.144,69.79
1500701,2004,6,25.34,89.042
1500701,2009,12,26.836,89.105
1500859,2011,12,25.687,92.073
1500859,2012,3,25.409,98.839
1501105,2014,8,25.692,94.274
1501204,2010,6,25.633,94.267
1501204,2010,10,28.513,80.492
1501204,2013,2,25.616,98.777
1501709,2007,6,26.151,85.583
1501725,2010,9,25.973,97.458
1501725,2014,1,25.015,99.137
1501782,2007,8,25.511,64.169
1501907,2003,6,25.763,99.467
1501907,2005,3,26.039,98.806
1502103,2006,1,25.394,97.653
1502400,2009,8,27.046,83.202
1502400,2013,2,26.075,98.777
1502509,2011,2,25.476,97.616
1502756,2003,12,25.083,97.734
1502756,2010,8,26.039,87.403
1502772,2014,6,25.479,95.0
1503077,2010,7,25.489,97.121
1503457,2008,3,25.274,99.331
1503606,2005,9,27.662,78.908
1503754,2006,6,24.82,91.8
1503804,2004,6,24.577,90.042
1504000,2005,7,25.889,89.226
1504000,2012,2,24.686,95.069
1504000,2013,11,26.85,95.317
1504422,2007,7,25.916,97.815
1504422,2009,3,25.763,100.315
1504422,2013,8,25.952,100.363
1504505,2003,3,25.59,99.766
1505205,2012,9,25.392,89.933
1505502,2015,1,24.998,97.177
1505536,2013,3,25.226,99.637
1505700,2009,9,29.361,79.633
1505700,2010,12,25.95,97.806
1505700,2015,3,25.927,98.815
1505809,2012,11,27.898,75.333
1505809,2014,5,25.859,99.403
1505908,2005,7,24.997,95.984
1506807,2015,12,28.275,74.742
1507102,2014,7,25.947,83.718
1507151,2007,11,24.905,96.85
1507151,2010,2,25.803,97.982
1507151,2010,12,25.105,97.944
1507300,2003,11,24.414,98.108
1507508,2010,1,25.146,100.056
1508001,2007,7,25.098,97.815
1508308,2007,2,26.042,88.5
1508407,2012,6,24.619,90.042
1600303,2013,5,26.175,93.935
1600402,2015,2,25.806,99.696
1600501,2009,11,28.839,80.35
1600501,2015,3,25.622,96.694
1600535,2004,7,25.475,98.71
1600535,2007,6,26.117,98.733
1600600,2005,9,28.536,74.192
1709500,2005,12,24.475,94.266
2100055,2013,10,25.61,91.935
2101772,2008,7,26.457,70.282
2101772,2011,5,26.409,93.177
2101970,2015,11,30.207,63.925
2102150,2014,9,30.355,52.275
2102705,2011,9,29.567,69.675
2103174,2007,3,25.38,92.677
2103174,2007,6,24.993,80.108
2103208,2014,3,26.224,92.113
2103604,2012,5,25.382,96.04
2104628,2011,6,25.265,80.283
2104628,2012,5,25.382,96.04
2105005,2011,7,26.863,79.919
2105450,2005,5,25.032,89.742
2106326,2010,3,25.991,91.25
2106326,2015,9,28.612,71.742
2106904,2014,4,26.262,94.8
2107407,2009,11,28.725,69.308
2107506,2010,9,30.973,59.942
2107605,2004,4,26.293,93.6
2108058,2008,7,28.148,70.935
2108058,2010,12,26.67,86.71
2108058,2011,7,26.863,79.919
2108207,2005,7,27.143,53.581
2108207,2008,8,29.584,46.323
2108207,2012,12,25.386,97.379
2111763,2009,4,24.901,100.067
2112209,2013,7,26.063,71.96
2112308,2014,10,29.161,63.823
2112506,2010,6,26.743,85.175
2112506,2013,8,28.015,76.556
2202000,2003,9,-1032300282.255,68.358
2208403,2012,8,29.014,47.944
2301109,2011,5,26.621,90.21
2400208,2015,11,30.217,67.0
2408102,2006,7,24.447,91.484
2414100,2009,8,25.338,86.806
2414100,2013,2,28.181,67.884
2601102,2014,2,25.09,78.33
2609600,2014,4,25.033,94.667
2700300,2011,9,24.078,86.375
2801207,2012,5,25.267,90.613
2917201,2006,1,25.448,69.589
2917201,2011,9,22.075,60.925
2927408,2007,11,25.25,87.358
2927408,2015,8,22.06,92.532
2929305,2009,8,21.955,94.419
2929305,2010,8,21.856,84.694
2931301,2015,1,25.215,71.806
3102001,2009,9,22.202,64.35
3102605,2009,8,19.557,72.605
3108909,2009,8,19.6,76.637
3109709,2011,1,22.142,96.024
3115300,2008,12,21.862,97.056
3131307,2005,9,22.702,77.808
3131307,2010,7,19.381,81.903
3136702,2012,1,22.462,93.855
3147402,2013,10,20.274,86.048
3154606,2012,12,21.925,94.718
3170404,2010,12,22.925,96.282
3201308,2014,9,23.378,84.05
3204906,2013,10,-1031226088.413,85.484
3302502,2010,4,21.707,91.058
3302502,2011,11,20.854,88.7
3303906,2013,11,21.751,92.458
3305109,2005,3,23.054,94.476
3305109,2006,8,21.457,80.476
